time_added,stage,stage_number,istitute_name,miur_code,pat_code,timetable_type,valore,valore_tot,valore_d,anno_scol,institute_miurcode,anno_corso,id_scuola
1640991604000,Primary School,2,ISTITUTO COMPRENSIVO BRENTONICO,TNIC861006,2010,Morning,0.0,188.0,0.0,2020-21,TNIC861006,3,63289
1640991604000,Primary School,2,ISTITUTO COMPRENSIVO BRENTONICO,TNIC861006,2010,Morning,0.0,188.0,0.0,2020-21,TNIC861006,4,63289
1640991604000,Primary School,2,ISTITUTO COMPRENSIVO BRENTONICO,TNIC861006,2010,Morning,0.0,188.0,0.0,2020-21,TNIC861006,5,63289
1640991604000,Middle School,3,ISTITUTO COMPRENSIVO BRENTONICO,TNIC861006,2010,Morning,0.0,124.0,0.0,2020-21,TNIC861006,1,65577
1640991604000,Middle School,3,ISTITUTO COMPRENSIVO BRENTONICO,TNIC861006,2010,Morning,0.0,124.0,0.0,2020-21,TNIC861006,2,65577
1640991604000,Middle School,3,ISTITUTO COMPRENSIVO BRENTONICO,TNIC861006,2010,Morning,0.0,124.0,0.0,2020-21,TNIC861006,3,65577
1640991604000,Middle School,3,ISTITUTO COMPRENSIVO BRENTONICO,TNIC861006,2010,Morning,0.0,124.0,0.0,2020-21,TNIC861006,4,65577
1640991604000,Middle School,3,ISTITUTO COMPRENSIVO BRENTONICO,TNIC861006,2010,Morning,0.0,124.0,0.0,2020-21,TNIC861006,5,65577
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TIONE DI TRENTO,nan,221999599,Morning,0.0277777777777777,396.0,11.0,2020-21,TNCF001001,1,29261
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TIONE DI TRENTO,nan,221999599,Morning,0.0277777777777777,396.0,11.0,2020-21,TNCF001001,2,29261
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TIONE DI TRENTO,nan,221999599,Morning,0.0277777777777777,396.0,11.0,2020-21,TNCF001001,3,29261
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TIONE DI TRENTO,nan,221999599,Morning,0.0277777777777777,396.0,11.0,2020-21,TNCF001001,4,29261
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TIONE DI TRENTO,nan,221999599,Morning,0.0277777777777777,396.0,11.0,2020-21,TNCF001001,5,29261
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TIONE DI TRENTO,nan,221999599,Morning,0.0277777777777777,396.0,11.0,2020-21,TNCF001001,1,29262
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TIONE DI TRENTO,nan,221999599,Morning,0.0277777777777777,396.0,11.0,2020-21,TNCF001001,2,29262
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TIONE DI TRENTO,nan,221999599,Morning,0.0277777777777777,396.0,11.0,2020-21,TNCF001001,3,29262
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TIONE DI TRENTO,nan,221999599,Morning,0.0277777777777777,396.0,11.0,2020-21,TNCF001001,4,29262
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - TIONE DI TRENTO,nan,221999599,Morning,0.0277777777777777,396.0,11.0,2020-21,TNCF001001,5,29262
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VARONE DI RIVA DEL GARDA,nan,221539599,Morning,0.0589812332439678,373.0,22.0,2020-21,TNCF007001,1,29264
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VARONE DI RIVA DEL GARDA,nan,221539599,Morning,0.0589812332439678,373.0,22.0,2020-21,TNCF007001,2,29264
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VARONE DI RIVA DEL GARDA,nan,221539599,Morning,0.0589812332439678,373.0,22.0,2020-21,TNCF007001,3,29264
1640991604000,Professional School,5,CENTRO FORMAZIONE PROFESSIONALE ENAIP - VARONE DI RIVA DEL GARDA,nan,221539599,Morning,0.0589812332439678,373.0,22.0,2020-21,TNCF007001,4,29264
