ord_scol,tipo_orario,num_anni,etichetta,percentuale_ammessi,anno,miur_code,school_id
Primary School,Morning,5,2021-22,100.0,3,TNIC82200G,29498
Primary School,Morning,5,2021-22,100.0,4,TNIC82200G,29493
Primary School,Morning,5,2021-22,100.0,4,TNIC82200G,29494
Primary School,Morning,5,2021-22,100.0,4,TNIC82200G,29495
Primary School,Morning,5,2021-22,100.0,4,TNIC82200G,29496
Primary School,Morning,5,2021-22,100.0,4,TNIC82200G,29497
Primary School,Morning,5,2021-22,100.0,4,TNIC82200G,29498
Primary School,Morning,5,2021-22,100.0,5,TNIC82200G,29493
Primary School,Morning,5,2021-22,100.0,5,TNIC82200G,29494
Primary School,Morning,5,2021-22,100.0,5,TNIC82200G,29495
Primary School,Morning,5,2021-22,100.0,5,TNIC82200G,29496
Primary School,Morning,5,2021-22,100.0,5,TNIC82200G,29497
Primary School,Morning,5,2021-22,100.0,5,TNIC82200G,29498
Middle School,Morning,3,2021-22,97.5,1,TNIC82200G,29499
Middle School,Morning,3,2021-22,97.5,1,TNIC82200G,29500
Middle School,Morning,3,2021-22,97.5,1,TNIC82200G,29501
Middle School,Morning,3,2021-22,100.0,2,TNIC82200G,29499
Middle School,Morning,3,2021-22,100.0,2,TNIC82200G,29500
Middle School,Morning,3,2021-22,100.0,2,TNIC82200G,29501
Middle School,Morning,3,2021-22,100.0,3,TNIC82200G,29499
Middle School,Morning,3,2021-22,100.0,3,TNIC82200G,29500
Middle School,Morning,3,2021-22,100.0,3,TNIC82200G,29501
Primary School,Morning,5,2021-22,100.0,1,TNIC82600V,29662
Primary School,Morning,5,2021-22,100.0,1,TNIC82600V,29663
Primary School,Morning,5,2021-22,100.0,1,TNIC82600V,29664
Primary School,Morning,5,2021-22,100.0,2,TNIC82600V,29662
Primary School,Morning,5,2021-22,100.0,2,TNIC82600V,29663
Primary School,Morning,5,2021-22,100.0,2,TNIC82600V,29664
Primary School,Morning,5,2021-22,100.0,3,TNIC82600V,29662
Primary School,Morning,5,2021-22,100.0,3,TNIC82600V,29663
Primary School,Morning,5,2021-22,100.0,3,TNIC82600V,29664
Primary School,Morning,5,2021-22,100.0,4,TNIC82600V,29662
Primary School,Morning,5,2021-22,100.0,4,TNIC82600V,29663
Primary School,Morning,5,2021-22,100.0,4,TNIC82600V,29664
Primary School,Morning,5,2021-22,100.0,5,TNIC82600V,29662
Primary School,Morning,5,2021-22,100.0,5,TNIC82600V,29663
Primary School,Morning,5,2021-22,100.0,5,TNIC82600V,29664
Middle School,Morning,3,2021-22,100.0,1,TNIC82600V,29665
Middle School,Morning,3,2021-22,100.0,1,TNIC82600V,29666
Middle School,Morning,3,2021-22,100.0,2,TNIC82600V,29665
Middle School,Morning,3,2021-22,100.0,2,TNIC82600V,29666
Middle School,Morning,3,2021-22,100.0,3,TNIC82600V,29665
Middle School,Morning,3,2021-22,100.0,3,TNIC82600V,29666
Primary School,Morning,5,2021-22,100.0,1,TNIC83600D,29668
Primary School,Morning,5,2021-22,100.0,1,TNIC83600D,29669
Primary School,Morning,5,2021-22,100.0,1,TNIC83600D,29670
Primary School,Morning,5,2021-22,100.0,1,TNIC83600D,29671
Primary School,Morning,5,2021-22,100.0,1,TNIC83600D,29672
Primary School,Morning,5,2021-22,100.0,2,TNIC83600D,29668
Primary School,Morning,5,2021-22,100.0,2,TNIC83600D,29669
Primary School,Morning,5,2021-22,100.0,2,TNIC83600D,29670
Primary School,Morning,5,2021-22,100.0,2,TNIC83600D,29671
Primary School,Morning,5,2021-22,100.0,2,TNIC83600D,29672
Primary School,Morning,5,2021-22,100.0,3,TNIC83600D,29668
Primary School,Morning,5,2021-22,100.0,3,TNIC83600D,29669
Primary School,Morning,5,2021-22,100.0,3,TNIC83600D,29670
Primary School,Morning,5,2021-22,100.0,3,TNIC83600D,29671
Primary School,Morning,5,2021-22,100.0,3,TNIC83600D,29672
Primary School,Morning,5,2021-22,100.0,4,TNIC83600D,29668
Primary School,Morning,5,2021-22,100.0,4,TNIC83600D,29669
Primary School,Morning,5,2021-22,100.0,4,TNIC83600D,29670
Primary School,Morning,5,2021-22,100.0,4,TNIC83600D,29671
Primary School,Morning,5,2021-22,100.0,4,TNIC83600D,29672
Primary School,Morning,5,2021-22,100.0,5,TNIC83600D,29668
Primary School,Morning,5,2021-22,100.0,5,TNIC83600D,29669
Primary School,Morning,5,2021-22,100.0,5,TNIC83600D,29670
Primary School,Morning,5,2021-22,100.0,5,TNIC83600D,29671
Primary School,Morning,5,2021-22,100.0,5,TNIC83600D,29672
Middle School,Morning,3,2021-22,100.0,1,TNIC83600D,29673
Middle School,Morning,3,2021-22,100.0,1,TNIC83600D,29674
Middle School,Morning,3,2021-22,97.82608695652172,2,TNIC83600D,29673
Middle School,Morning,3,2021-22,97.82608695652172,2,TNIC83600D,29674
Middle School,Morning,3,2021-22,98.82352941176472,3,TNIC83600D,29673
Middle School,Morning,3,2021-22,98.82352941176472,3,TNIC83600D,29674
Primary School,Morning,5,2021-22,100.0,1,TNIC81900Q,29676
Primary School,Morning,5,2021-22,100.0,1,TNIC81900Q,29677
Primary School,Morning,5,2021-22,100.0,2,TNIC81900Q,29676
Primary School,Morning,5,2021-22,100.0,2,TNIC81900Q,29677
Primary School,Morning,5,2021-22,100.0,3,TNIC81900Q,29676
Primary School,Morning,5,2021-22,100.0,3,TNIC81900Q,29677
Primary School,Morning,5,2021-22,100.0,4,TNIC81900Q,29676
Primary School,Morning,5,2021-22,100.0,4,TNIC81900Q,29677
Primary School,Morning,5,2021-22,100.0,5,TNIC81900Q,29676
Primary School,Morning,5,2021-22,100.0,5,TNIC81900Q,29677
Middle School,Morning,3,2021-22,100.0,1,TNIC81900Q,29678
Middle School,Morning,3,2021-22,99.06542056074768,2,TNIC81900Q,29678
Middle School,Morning,3,2021-22,100.0,3,TNIC81900Q,29678
Primary School,Morning,5,2021-22,100.0,1,TNIC82000X,29680
Primary School,Morning,5,2021-22,100.0,1,TNIC82000X,29681
Primary School,Morning,5,2021-22,100.0,1,TNIC82000X,29682
Primary School,Morning,5,2021-22,100.0,1,TNIC82000X,29683
Primary School,Morning,5,2021-22,100.0,2,TNIC82000X,29680
Primary School,Morning,5,2021-22,100.0,2,TNIC82000X,29681
Primary School,Morning,5,2021-22,100.0,2,TNIC82000X,29682
Primary School,Morning,5,2021-22,100.0,2,TNIC82000X,29683
Primary School,Morning,5,2021-22,100.0,3,TNIC82000X,29680
Primary School,Morning,5,2021-22,100.0,3,TNIC82000X,29681
Primary School,Morning,5,2021-22,100.0,3,TNIC82000X,29682
Primary School,Morning,5,2021-22,100.0,3,TNIC82000X,29683
Primary School,Morning,5,2021-22,100.0,4,TNIC82000X,29680
Primary School,Morning,5,2021-22,100.0,4,TNIC82000X,29681
Primary School,Morning,5,2021-22,100.0,4,TNIC82000X,29682
Primary School,Morning,5,2021-22,100.0,4,TNIC82000X,29683
Primary School,Morning,5,2021-22,100.0,5,TNIC82000X,29680
Primary School,Morning,5,2021-22,100.0,5,TNIC82000X,29681
Primary School,Morning,5,2021-22,100.0,5,TNIC82000X,29682
Primary School,Morning,5,2021-22,100.0,5,TNIC82000X,29683
Middle School,Morning,3,2021-22,100.0,1,TNIC82000X,29684
Middle School,Morning,3,2021-22,100.0,2,TNIC82000X,29684
Middle School,Morning,3,2021-22,99.32432432432432,3,TNIC82000X,29684
Primary School,Morning,5,2021-22,98.4251968503937,1,TNIC85600P,29686
Primary School,Morning,5,2021-22,98.4251968503937,1,TNIC85600P,29687
Primary School,Morning,5,2021-22,98.4251968503937,1,TNIC85600P,29688
Primary School,Morning,5,2021-22,98.4251968503937,1,TNIC85600P,29689
Primary School,Morning,5,2021-22,100.0,2,TNIC85600P,29686
Primary School,Morning,5,2021-22,100.0,2,TNIC85600P,29687
Primary School,Morning,5,2021-22,100.0,2,TNIC85600P,29688
Primary School,Morning,5,2021-22,100.0,2,TNIC85600P,29689
Primary School,Morning,5,2021-22,100.0,3,TNIC85600P,29686
Primary School,Morning,5,2021-22,100.0,3,TNIC85600P,29687
Primary School,Morning,5,2021-22,100.0,3,TNIC85600P,29688
Primary School,Morning,5,2021-22,100.0,3,TNIC85600P,29689
Primary School,Morning,5,2021-22,99.27007299270072,4,TNIC85600P,29686
Primary School,Morning,5,2021-22,99.27007299270072,4,TNIC85600P,29687
Primary School,Morning,5,2021-22,99.27007299270072,4,TNIC85600P,29688
Primary School,Morning,5,2021-22,99.27007299270072,4,TNIC85600P,29689
Primary School,Morning,5,2021-22,97.93103448275862,5,TNIC85600P,29686
Primary School,Morning,5,2021-22,97.93103448275862,5,TNIC85600P,29687
Primary School,Morning,5,2021-22,97.93103448275862,5,TNIC85600P,29688
Primary School,Morning,5,2021-22,97.93103448275862,5,TNIC85600P,29689
Middle School,Morning,3,2021-22,97.14285714285714,1,TNIC85600P,29690
Middle School,Morning,3,2021-22,100.0,2,TNIC85600P,29690
Middle School,Morning,3,2021-22,97.33333333333334,3,TNIC85600P,29690
Primary School,Morning,5,2021-22,98.52941176470588,1,TNIC85700E,29692
Primary School,Morning,5,2021-22,98.52941176470588,1,TNIC85700E,29693
Primary School,Morning,5,2021-22,98.52941176470588,1,TNIC85700E,29694
Primary School,Morning,5,2021-22,100.0,2,TNIC85700E,29692
Primary School,Morning,5,2021-22,100.0,2,TNIC85700E,29693
Primary School,Morning,5,2021-22,100.0,2,TNIC85700E,29694
Primary School,Morning,5,2021-22,100.0,3,TNIC85700E,29692
Primary School,Morning,5,2021-22,100.0,3,TNIC85700E,29693
Primary School,Morning,5,2021-22,100.0,3,TNIC85700E,29694
Primary School,Morning,5,2021-22,100.0,4,TNIC85700E,29692
Primary School,Morning,5,2021-22,100.0,4,TNIC85700E,29693
Primary School,Morning,5,2021-22,100.0,4,TNIC85700E,29694
Primary School,Morning,5,2021-22,100.0,5,TNIC85700E,29692
Primary School,Morning,5,2021-22,100.0,5,TNIC85700E,29693
Primary School,Morning,5,2021-22,100.0,5,TNIC85700E,29694
Middle School,Morning,3,2021-22,96.3855421686747,1,TNIC85700E,29695
Middle School,Morning,3,2021-22,96.3855421686747,1,TNIC85700E,29696
Middle School,Morning,3,2021-22,97.82608695652172,2,TNIC85700E,29695
Middle School,Morning,3,2021-22,97.82608695652172,2,TNIC85700E,29696
Middle School,Morning,3,2021-22,100.0,3,TNIC85700E,29695
Middle School,Morning,3,2021-22,100.0,3,TNIC85700E,29696
Primary School,Morning,5,2021-22,100.0,1,TNIC85200B,29698
Primary School,Morning,5,2021-22,100.0,1,TNIC85200B,29699
Primary School,Morning,5,2021-22,100.0,1,TNIC85200B,29700
Primary School,Morning,5,2021-22,100.0,2,TNIC85200B,29698
Primary School,Morning,5,2021-22,100.0,2,TNIC85200B,29699
Primary School,Morning,5,2021-22,100.0,2,TNIC85200B,29700
Primary School,Morning,5,2021-22,100.0,3,TNIC85200B,29698
Primary School,Morning,5,2021-22,100.0,3,TNIC85200B,29699
Primary School,Morning,5,2021-22,100.0,3,TNIC85200B,29700
Primary School,Morning,5,2021-22,100.0,4,TNIC85200B,29698
Primary School,Morning,5,2021-22,100.0,4,TNIC85200B,29699
Primary School,Morning,5,2021-22,100.0,4,TNIC85200B,29700
Primary School,Morning,5,2021-22,98.8950276243094,5,TNIC85200B,29698
Primary School,Morning,5,2021-22,98.8950276243094,5,TNIC85200B,29699
Primary School,Morning,5,2021-22,98.8950276243094,5,TNIC85200B,29700
Middle School,Morning,3,2021-22,98.40425531914892,1,TNIC85200B,29702
Middle School,Morning,3,2021-22,100.0,2,TNIC85200B,29702
Middle School,Morning,3,2021-22,98.14814814814817,3,TNIC85200B,29702
High School,Morning,5,2021-22,96.72131147540983,1,TNIS00200E,29763
High School,Morning,5,2021-22,96.72131147540983,1,TNIS00200E,29765
High School,Morning,5,2021-22,96.72131147540983,1,TNIS00200E,29767
High School,Morning,5,2021-22,96.72131147540983,1,TNIS00200E,29768
High School,Morning,5,2021-22,96.72131147540983,1,TNIS00200E,29769
High School,Morning,5,2021-22,96.83544303797468,2,TNIS00200E,29763
High School,Morning,5,2021-22,96.83544303797468,2,TNIS00200E,29765
High School,Morning,5,2021-22,96.83544303797468,2,TNIS00200E,29767
High School,Morning,5,2021-22,96.83544303797468,2,TNIS00200E,29768
High School,Morning,5,2021-22,96.83544303797468,2,TNIS00200E,29769
High School,Morning,5,2021-22,97.01492537313432,3,TNIS00200E,29763
High School,Morning,5,2021-22,97.01492537313432,3,TNIS00200E,29765
High School,Morning,5,2021-22,97.01492537313432,3,TNIS00200E,29767
High School,Morning,5,2021-22,97.01492537313432,3,TNIS00200E,29768
High School,Morning,5,2021-22,97.01492537313432,3,TNIS00200E,29769
High School,Morning,5,2021-22,90.71428571428572,4,TNIS00200E,29763
High School,Morning,5,2021-22,90.71428571428572,4,TNIS00200E,29765
High School,Morning,5,2021-22,90.71428571428572,4,TNIS00200E,29767
High School,Morning,5,2021-22,90.71428571428572,4,TNIS00200E,29768
High School,Morning,5,2021-22,90.71428571428572,4,TNIS00200E,29769
High School,Morning,5,2021-22,99.20634920634922,5,TNIS00200E,29763
High School,Morning,5,2021-22,99.20634920634922,5,TNIS00200E,29765
High School,Morning,5,2021-22,99.20634920634922,5,TNIS00200E,29767
High School,Morning,5,2021-22,99.20634920634922,5,TNIS00200E,29768
High School,Morning,5,2021-22,99.20634920634922,5,TNIS00200E,29769
Middle School,Evening,3,2021-22,0.0,1,TNIS00200E,29761
Middle School,Evening,3,2021-22,0.0,2,TNIS00200E,29761
Middle School,Evening,3,2021-22,36.36363636363637,3,TNIS00200E,29761
High School,Evening,5,2021-22,0.0,1,TNIS00200E,29764
High School,Evening,5,2021-22,0.0,1,TNIS00200E,29766
High School,Evening,5,2021-22,0.0,2,TNIS00200E,29764
High School,Evening,5,2021-22,0.0,2,TNIS00200E,29766
High School,Evening,5,2021-22,1.7241379310344829,3,TNIS00200E,29764
High School,Evening,5,2021-22,1.7241379310344829,3,TNIS00200E,29766
High School,Evening,5,2021-22,12.195121951219512,4,TNIS00200E,29764
High School,Evening,5,2021-22,12.195121951219512,4,TNIS00200E,29766
High School,Evening,5,2021-22,55.88235294117647,5,TNIS00200E,29764
High School,Evening,5,2021-22,55.88235294117647,5,TNIS00200E,29766
High School,Morning,5,2021-22,87.38317757009347,1,TNIS00700N,29773
High School,Morning,5,2021-22,87.38317757009347,1,TNIS00700N,29775
High School,Morning,5,2021-22,87.38317757009347,1,TNIS00700N,29777
High School,Morning,5,2021-22,87.38317757009347,1,TNIS00700N,29778
High School,Morning,5,2021-22,87.38317757009347,1,TNIS00700N,29779
High School,Morning,5,2021-22,87.38317757009347,1,TNIS00700N,29780
High School,Morning,5,2021-22,90.20618556701032,2,TNIS00700N,29773
High School,Morning,5,2021-22,90.20618556701032,2,TNIS00700N,29775
High School,Morning,5,2021-22,90.20618556701032,2,TNIS00700N,29777
High School,Morning,5,2021-22,90.20618556701032,2,TNIS00700N,29778
High School,Morning,5,2021-22,90.20618556701032,2,TNIS00700N,29779
High School,Morning,5,2021-22,90.20618556701032,2,TNIS00700N,29780
High School,Morning,5,2021-22,94.70588235294116,3,TNIS00700N,29773
High School,Morning,5,2021-22,94.70588235294116,3,TNIS00700N,29775
High School,Morning,5,2021-22,94.70588235294116,3,TNIS00700N,29777
High School,Morning,5,2021-22,94.70588235294116,3,TNIS00700N,29778
High School,Morning,5,2021-22,94.70588235294116,3,TNIS00700N,29779
High School,Morning,5,2021-22,94.70588235294116,3,TNIS00700N,29780
High School,Morning,5,2021-22,95.50561797752808,4,TNIS00700N,29773
High School,Morning,5,2021-22,95.50561797752808,4,TNIS00700N,29775
High School,Morning,5,2021-22,95.50561797752808,4,TNIS00700N,29777
High School,Morning,5,2021-22,95.50561797752808,4,TNIS00700N,29778
High School,Morning,5,2021-22,95.50561797752808,4,TNIS00700N,29779
High School,Morning,5,2021-22,95.50561797752808,4,TNIS00700N,29780
High School,Morning,5,2021-22,97.43589743589745,5,TNIS00700N,29773
High School,Morning,5,2021-22,97.43589743589745,5,TNIS00700N,29775
High School,Morning,5,2021-22,97.43589743589745,5,TNIS00700N,29777
High School,Morning,5,2021-22,97.43589743589745,5,TNIS00700N,29778
High School,Morning,5,2021-22,97.43589743589745,5,TNIS00700N,29779
High School,Morning,5,2021-22,97.43589743589745,5,TNIS00700N,29780
Middle School,Evening,3,2021-22,0.0,1,TNIS00700N,29772
Middle School,Evening,3,2021-22,0.0,2,TNIS00700N,29772
Middle School,Evening,3,2021-22,23.07692307692308,3,TNIS00700N,29772
High School,Evening,5,2021-22,0.0,1,TNIS00700N,29774
High School,Evening,5,2021-22,0.0,1,TNIS00700N,29776
High School,Evening,5,2021-22,0.0,2,TNIS00700N,29774
High School,Evening,5,2021-22,0.0,2,TNIS00700N,29776
High School,Evening,5,2021-22,0.0,3,TNIS00700N,29774
High School,Evening,5,2021-22,0.0,3,TNIS00700N,29776
High School,Evening,5,2021-22,42.85714285714285,4,TNIS00700N,29774
High School,Evening,5,2021-22,42.85714285714285,4,TNIS00700N,29776
High School,Evening,5,2021-22,57.14285714285714,5,TNIS00700N,29774
High School,Evening,5,2021-22,57.14285714285714,5,TNIS00700N,29776
High School,Morning,5,2021-22,88.57142857142857,1,TNIS004006,29792
High School,Morning,5,2021-22,88.57142857142857,1,TNIS004006,29793
High School,Morning,5,2021-22,88.57142857142857,1,TNIS004006,29795
High School,Morning,5,2021-22,88.57142857142857,1,TNIS004006,29797
High School,Morning,5,2021-22,88.57142857142857,1,TNIS004006,29798
High School,Morning,5,2021-22,88.57142857142857,1,TNIS004006,29799
High School,Morning,5,2021-22,88.57142857142857,1,TNIS004006,29800
High School,Morning,5,2021-22,90.50632911392404,2,TNIS004006,29792
High School,Morning,5,2021-22,90.50632911392404,2,TNIS004006,29793
High School,Morning,5,2021-22,90.50632911392404,2,TNIS004006,29795
High School,Morning,5,2021-22,90.50632911392404,2,TNIS004006,29797
High School,Morning,5,2021-22,90.50632911392404,2,TNIS004006,29798
High School,Morning,5,2021-22,90.50632911392404,2,TNIS004006,29799
High School,Morning,5,2021-22,90.50632911392404,2,TNIS004006,29800
High School,Morning,5,2021-22,94.54545454545456,3,TNIS004006,29792
High School,Morning,5,2021-22,94.54545454545456,3,TNIS004006,29793
High School,Morning,5,2021-22,94.54545454545456,3,TNIS004006,29795
High School,Morning,5,2021-22,94.54545454545456,3,TNIS004006,29797
High School,Morning,5,2021-22,94.54545454545456,3,TNIS004006,29798
High School,Morning,5,2021-22,94.54545454545456,3,TNIS004006,29799
High School,Morning,5,2021-22,94.54545454545456,3,TNIS004006,29800
High School,Morning,5,2021-22,95.32710280373831,4,TNIS004006,29792
High School,Morning,5,2021-22,95.32710280373831,4,TNIS004006,29793
High School,Morning,5,2021-22,95.32710280373831,4,TNIS004006,29795
High School,Morning,5,2021-22,95.32710280373831,4,TNIS004006,29797
High School,Morning,5,2021-22,95.32710280373831,4,TNIS004006,29798
High School,Morning,5,2021-22,95.32710280373831,4,TNIS004006,29799
High School,Morning,5,2021-22,95.32710280373831,4,TNIS004006,29800
High School,Morning,5,2021-22,95.23809523809524,5,TNIS004006,29792
High School,Morning,5,2021-22,95.23809523809524,5,TNIS004006,29793
High School,Morning,5,2021-22,95.23809523809524,5,TNIS004006,29795
High School,Morning,5,2021-22,95.23809523809524,5,TNIS004006,29797
High School,Morning,5,2021-22,95.23809523809524,5,TNIS004006,29798
High School,Morning,5,2021-22,95.23809523809524,5,TNIS004006,29799
High School,Morning,5,2021-22,95.23809523809524,5,TNIS004006,29800
Middle School,Evening,3,2021-22,0.0,1,TNIS004006,29791
Middle School,Evening,3,2021-22,0.0,2,TNIS004006,29791
Middle School,Evening,3,2021-22,33.33333333333333,3,TNIS004006,29791
High School,Evening,5,2021-22,0.0,1,TNIS004006,29794
High School,Evening,5,2021-22,0.0,1,TNIS004006,29796
High School,Evening,5,2021-22,0.0,2,TNIS004006,29794
High School,Evening,5,2021-22,0.0,2,TNIS004006,29796
High School,Evening,5,2021-22,0.0,3,TNIS004006,29794
High School,Evening,5,2021-22,0.0,3,TNIS004006,29796
High School,Evening,5,2021-22,37.5,4,TNIS004006,29794
High School,Evening,5,2021-22,37.5,4,TNIS004006,29796
High School,Evening,5,2021-22,50.0,5,TNIS004006,29794
High School,Evening,5,2021-22,50.0,5,TNIS004006,29796
Professional School,Morning,5,2021-22,74.72527472527473,1,TNCF011001,29862
Professional School,Morning,5,2021-22,74.72527472527473,1,TNCF011001,92004
Professional School,Morning,5,2021-22,84.61538461538461,2,TNCF011001,29862
Professional School,Morning,5,2021-22,84.61538461538461,2,TNCF011001,92004
Professional School,Morning,5,2021-22,80.28169014084507,3,TNCF011001,29862
Professional School,Morning,5,2021-22,80.28169014084507,3,TNCF011001,92004
Professional School,Morning,5,2021-22,83.01886792452831,4,TNCF011001,29862
Professional School,Morning,5,2021-22,83.01886792452831,4,TNCF011001,92004
Professional School,Morning,5,2021-22,96.15384615384616,5,TNCF011001,29862
Professional School,Morning,5,2021-22,96.15384615384616,5,TNCF011001,92004
Professional School,Evening,5,2021-22,0.0,1,TNCF011001,29863
Professional School,Evening,5,2021-22,44.0,2,TNCF011001,29863
Professional School,Evening,5,2021-22,72.72727272727273,3,TNCF011001,29863
Professional School,Evening,5,2021-22,0.0,4,TNCF011001,29863
Professional School,Evening,5,2021-22,0.0,5,TNCF011001,29863
Professional School,Morning,5,2021-22,60.74766355140186,1,TNCF010001,122612
Professional School,Morning,5,2021-22,60.74766355140186,1,TNCF010001,29859
Professional School,Morning,5,2021-22,67.12328767123287,2,TNCF010001,122612
Professional School,Morning,5,2021-22,67.12328767123287,2,TNCF010001,29859
Professional School,Morning,5,2021-22,95.0,3,TNCF010001,122612
Professional School,Morning,5,2021-22,95.0,3,TNCF010001,29859
Professional School,Morning,5,2021-22,72.97297297297297,4,TNCF010001,122612
Professional School,Morning,5,2021-22,72.97297297297297,4,TNCF010001,29859
Professional School,Morning,5,2021-22,86.95652173913044,5,TNCF010001,122612
Professional School,Morning,5,2021-22,86.95652173913044,5,TNCF010001,29859
Professional School,Evening,5,2021-22,0.0,1,TNCF010001,76225
Professional School,Evening,5,2021-22,75.0,2,TNCF010001,76225
Professional School,Evening,5,2021-22,73.33333333333333,3,TNCF010001,76225
Professional School,Evening,5,2021-22,0.0,4,TNCF010001,76225
Professional School,Evening,5,2021-22,0.0,5,TNCF010001,76225
Primary School,Morning,5,2021-22,100.0,1,TNIC810009,29535
Primary School,Morning,5,2021-22,100.0,1,TNIC810009,29536
Primary School,Morning,5,2021-22,100.0,1,TNIC810009,29537
Primary School,Morning,5,2021-22,100.0,1,TNIC810009,29538
Primary School,Morning,5,2021-22,100.0,2,TNIC810009,29535
Primary School,Morning,5,2021-22,100.0,2,TNIC810009,29536
Primary School,Morning,5,2021-22,100.0,2,TNIC810009,29537
Primary School,Morning,5,2021-22,100.0,2,TNIC810009,29538
Primary School,Morning,5,2021-22,100.0,3,TNIC810009,29535
Primary School,Morning,5,2021-22,100.0,3,TNIC810009,29536
Primary School,Morning,5,2021-22,100.0,3,TNIC810009,29537
Primary School,Morning,5,2021-22,100.0,3,TNIC810009,29538
Primary School,Morning,5,2021-22,100.0,4,TNIC810009,29535
Primary School,Morning,5,2021-22,100.0,4,TNIC810009,29536
Primary School,Morning,5,2021-22,100.0,4,TNIC810009,29537
Primary School,Morning,5,2021-22,100.0,4,TNIC810009,29538
Primary School,Morning,5,2021-22,100.0,5,TNIC810009,29535
Primary School,Morning,5,2021-22,100.0,5,TNIC810009,29536
Primary School,Morning,5,2021-22,100.0,5,TNIC810009,29537
Primary School,Morning,5,2021-22,100.0,5,TNIC810009,29538
Middle School,Morning,3,2021-22,100.0,1,TNIC810009,29539
Middle School,Morning,3,2021-22,100.0,1,TNIC810009,29540
Middle School,Morning,3,2021-22,100.0,2,TNIC810009,29539
Middle School,Morning,3,2021-22,100.0,2,TNIC810009,29540
Middle School,Morning,3,2021-22,100.0,3,TNIC810009,29539
Middle School,Morning,3,2021-22,100.0,3,TNIC810009,29540
High School,Morning,5,2021-22,92.15686274509804,1,TNIC810009,29531
High School,Morning,5,2021-22,92.15686274509804,1,TNIC810009,29532
High School,Morning,5,2021-22,92.15686274509804,1,TNIC810009,29534
High School,Morning,5,2021-22,94.54545454545456,2,TNIC810009,29531
High School,Morning,5,2021-22,94.54545454545456,2,TNIC810009,29532
High School,Morning,5,2021-22,94.54545454545456,2,TNIC810009,29534
High School,Morning,5,2021-22,88.52459016393442,3,TNIC810009,29531
High School,Morning,5,2021-22,88.52459016393442,3,TNIC810009,29532
High School,Morning,5,2021-22,88.52459016393442,3,TNIC810009,29534
High School,Morning,5,2021-22,96.15384615384616,4,TNIC810009,29531
High School,Morning,5,2021-22,96.15384615384616,4,TNIC810009,29532
High School,Morning,5,2021-22,96.15384615384616,4,TNIC810009,29534
High School,Morning,5,2021-22,93.75,5,TNIC810009,29531
High School,Morning,5,2021-22,93.75,5,TNIC810009,29532
High School,Morning,5,2021-22,93.75,5,TNIC810009,29534
Primary School,Morning,5,2021-22,98.05825242718448,1,TNIC84900G,29602
Primary School,Morning,5,2021-22,98.05825242718448,1,TNIC84900G,29603
Primary School,Morning,5,2021-22,98.93617021276596,2,TNIC84900G,29602
Primary School,Morning,5,2021-22,98.93617021276596,2,TNIC84900G,29603
Primary School,Morning,5,2021-22,100.0,3,TNIC84900G,29602
Primary School,Morning,5,2021-22,100.0,3,TNIC84900G,29603
Primary School,Morning,5,2021-22,97.89473684210527,4,TNIC84900G,29602
Primary School,Morning,5,2021-22,97.89473684210527,4,TNIC84900G,29603
Primary School,Morning,5,2021-22,100.0,5,TNIC84900G,29602
Primary School,Morning,5,2021-22,100.0,5,TNIC84900G,29603
Middle School,Morning,3,2021-22,99.10714285714286,1,TNIC84900G,29604
Middle School,Morning,3,2021-22,97.89473684210527,2,TNIC84900G,29604
Middle School,Morning,3,2021-22,100.0,3,TNIC84900G,29604
High School,Morning,5,2021-22,80.8641975308642,1,TNIS00800D,29848
High School,Morning,5,2021-22,80.8641975308642,1,TNIS00800D,29850
High School,Morning,5,2021-22,83.46456692913385,2,TNIS00800D,29848
High School,Morning,5,2021-22,83.46456692913385,2,TNIS00800D,29850
High School,Morning,5,2021-22,93.69369369369367,3,TNIS00800D,29848
High School,Morning,5,2021-22,93.69369369369367,3,TNIS00800D,29850
High School,Morning,5,2021-22,89.07563025210085,4,TNIS00800D,29848
High School,Morning,5,2021-22,89.07563025210085,4,TNIS00800D,29850
High School,Morning,5,2021-22,97.70114942528735,5,TNIS00800D,29848
High School,Morning,5,2021-22,97.70114942528735,5,TNIS00800D,29850
Middle School,Evening,3,2021-22,0.0,1,TNIS00800D,29847
Middle School,Evening,3,2021-22,0.0,2,TNIS00800D,29847
Middle School,Evening,3,2021-22,61.53846153846154,3,TNIS00800D,29847
High School,Evening,5,2021-22,0.0,1,TNIS00800D,29849
High School,Evening,5,2021-22,0.0,1,TNIS00800D,29851
High School,Evening,5,2021-22,28.57142857142857,2,TNIS00800D,29849
High School,Evening,5,2021-22,28.57142857142857,2,TNIS00800D,29851
High School,Evening,5,2021-22,37.03703703703704,3,TNIS00800D,29849
High School,Evening,5,2021-22,37.03703703703704,3,TNIS00800D,29851
High School,Evening,5,2021-22,38.46153846153847,4,TNIS00800D,29849
High School,Evening,5,2021-22,38.46153846153847,4,TNIS00800D,29851
High School,Evening,5,2021-22,87.5,5,TNIS00800D,29849
High School,Evening,5,2021-22,87.5,5,TNIS00800D,29851
Professional School,Morning,5,2021-22,79.12087912087912,1,TNCF012001,29865
Professional School,Morning,5,2021-22,79.12087912087912,1,TNCF012001,29867
Professional School,Morning,5,2021-22,88.63636363636364,2,TNCF012001,29865
