ord_scol,tipo_orario,num_anni,etichetta,percentuale_ammessi,anno,miur_code
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,90.80459770114942,3,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,93.15068493150685,4,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,95.50561797752809,5,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,94.44444444444444,1,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,95.18072289156626,2,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,93.67088607594937,3,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,93.90243902439023,4,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,98.57142857142858,5,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,1,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,2,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,3,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,4,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,1,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,2,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,3,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2020/21,88.88888888888889,4,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2020/21,92.3076923076923,5,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,1,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,2,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,3,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2021/22,100.0,4,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2021/22,78.57142857142857,5,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,1,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,2,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,3,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2019/20,100.0,4,TNTD020009
Secondaria di secondo grado,Serale,5,Amessi 2019/20,100.0,5,TNTD020009
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,89.41798941798942,1,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,90.2439024390244,2,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,90.81632653061224,3,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,96.15384615384616,4,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.09302325581395,5,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,85.85365853658537,1,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,93.54838709677419,2,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,90.77669902912622,3,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,94.5054945054945,4,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.94520547945206,5,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,1,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,2,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,3,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,4,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,1,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,2,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,3,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2020/21,53.84615384615385,4,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2020/21,58.333333333333336,5,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,1,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,2,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2021/22,4.3478260869565215,3,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2021/22,70.0,4,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2021/22,50.0,5,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,1,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,2,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2019/20,34.61538461538461,3,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2019/20,66.66666666666666,4,TNTF02000G
Secondaria di secondo grado,Serale,5,Amessi 2019/20,100.0,5,TNTF02000G
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,93.3130699088146,1,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,94.375,2,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,92.9530201342282,3,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,95.33333333333334,4,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.24137931034483,5,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,90.31413612565446,1,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,94.70404984423676,2,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,91.22807017543859,3,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,92.19858156028369,4,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,95.1219512195122,5,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.41176470588235,1,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.24812030075188,2,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.01315789473685,3,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.3127147766323,4,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,1,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,2,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2020/21,0.0,3,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2020/21,48.148148148148145,4,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2020/21,75.0,5,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,1,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2021/22,0.0,2,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2021/22,3.0303030303030303,3,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2021/22,53.333333333333336,4,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2021/22,77.77777777777779,5,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,1,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,2,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2019/20,0.0,3,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2019/20,65.21739130434783,4,TNIS013001
Secondaria di secondo grado,Serale,5,Amessi 2019/20,90.9090909090909,5,TNIS013001
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,93.13725490196079,1,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,91.59663865546219,2,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,94.85981308411215,3,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.74774774774775,4,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,100.0,5,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,94.96124031007753,1,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.11111111111111,2,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.65258215962442,3,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.01492537313433,4,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,99.06976744186046,5,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,1,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.54954954954955,2,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.56140350877193,3,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.51456310679612,4,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNPC02000A
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,86.62790697674419,1,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,89.60396039603961,2,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,94.05940594059405,3,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,96.92307692307692,4,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,98.27586206896551,5,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,85.85858585858585,1,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,92.89340101522842,2,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,90.14778325123153,3,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.89119170984456,4,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,98.42931937172776,5,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,95.40816326530613,1,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.00497512437812,2,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,96.05911330049261,3,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,4,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNPM01000X
Secondaria di primo grado,Serale,3,Amessi 2020/21,0.0,1,TNPM01000X
Secondaria di primo grado,Serale,3,Amessi 2020/21,0.0,2,TNPM01000X
Secondaria di primo grado,Serale,3,Amessi 2020/21,62.5,3,TNPM01000X
Secondaria di primo grado,Serale,3,Amessi 2021/22,0.0,1,TNPM01000X
Secondaria di primo grado,Serale,3,Amessi 2021/22,0.0,2,TNPM01000X
Secondaria di primo grado,Serale,3,Amessi 2021/22,82.35294117647058,3,TNPM01000X
Secondaria di primo grado,Serale,3,Amessi 2019/20,0.0,1,TNPM01000X
Secondaria di primo grado,Serale,3,Amessi 2019/20,0.0,2,TNPM01000X
Secondaria di primo grado,Serale,3,Amessi 2019/20,75.80645161290323,3,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2020/21,10.416666666666668,1,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2020/21,42.857142857142854,2,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2020/21,20.454545454545457,3,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2020/21,58.333333333333336,4,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2020/21,84.61538461538461,5,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2021/22,3.4482758620689653,1,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2021/22,50.0,2,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2021/22,17.02127659574468,3,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2021/22,80.0,4,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2021/22,82.6086956521739,5,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2019/20,8.91089108910891,1,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2019/20,35.714285714285715,2,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2019/20,14.893617021276595,3,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2019/20,60.0,4,TNPM01000X
Secondaria di secondo grado,Serale,5,Amessi 2019/20,100.0,5,TNPM01000X
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,98.89502762430939,1,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,98.67549668874173,2,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,99.4535519125683,3,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.59036144578313,4,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,98.83720930232558,5,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.31182795698925,1,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.0414201183432,2,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.66666666666667,3,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,98.36065573770492,4,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,98.77300613496932,5,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,1,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,98.93617021276596,2,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,3,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.42196531791907,4,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNIS00600T
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,94.90445859872611,1,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,98.61111111111111,2,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.1830985915493,3,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,96.55172413793103,4,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.16981132075472,5,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,88.54961832061069,1,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,93.10344827586206,2,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,92.36111111111111,3,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,94.96402877697841,4,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,95.53571428571429,5,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,97.27891156462584,1,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,97.97297297297297,2,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.08256880733946,3,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.07407407407408,4,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNPM02000E
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,87.62886597938144,1,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,90.36144578313254,2,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.77777777777777,3,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,100.0,4,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,100.0,5,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,88.73239436619718,1,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,98.80952380952381,2,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.36842105263158,3,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.61904761904762,4,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,100.0,5,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,98.95833333333334,1,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,2,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,3,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.05660377358491,4,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNPC04000G
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,95.3125,1,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,95.38461538461539,2,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,96.64804469273743,3,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.91666666666666,4,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,99.28571428571429,5,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,95.6989247311828,1,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.73913043478261,2,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.73913043478261,3,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.61016949152543,4,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,100.0,5,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.50738916256158,1,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.47089947089947,2,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,3,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.30555555555556,4,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNPS01000V
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,90.82278481012658,1,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,90.65743944636678,2,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,96.44128113879003,3,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,92.93286219081273,4,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,97.96747967479675,5,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,88.62973760932945,1,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.12230215827337,2,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.57794676806084,3,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.87985865724382,4,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,97.42647058823529,5,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.68152866242038,1,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,2,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,99.64912280701755,3,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,98.79518072289156,4,TNPS02000D
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,5,TNPS02000D
Primaria,Diurno,5,Amessi 2020/21,100.0,1,TNIC85000Q
Primaria,Diurno,5,Amessi 2020/21,100.0,2,TNIC85000Q
Primaria,Diurno,5,Amessi 2020/21,100.0,3,TNIC85000Q
Primaria,Diurno,5,Amessi 2020/21,100.0,4,TNIC85000Q
Primaria,Diurno,5,Amessi 2020/21,100.0,5,TNIC85000Q
Primaria,Diurno,5,Amessi 2021/22,97.5609756097561,1,TNIC85000Q
Primaria,Diurno,5,Amessi 2021/22,100.0,2,TNIC85000Q
Primaria,Diurno,5,Amessi 2021/22,100.0,3,TNIC85000Q
Primaria,Diurno,5,Amessi 2021/22,100.0,4,TNIC85000Q
Primaria,Diurno,5,Amessi 2021/22,100.0,5,TNIC85000Q
Primaria,Diurno,5,Amessi 2019/20,100.0,1,TNIC85000Q
Primaria,Diurno,5,Amessi 2019/20,100.0,2,TNIC85000Q
Primaria,Diurno,5,Amessi 2019/20,100.0,3,TNIC85000Q
Primaria,Diurno,5,Amessi 2019/20,100.0,4,TNIC85000Q
Primaria,Diurno,5,Amessi 2019/20,100.0,5,TNIC85000Q
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,1,TNIC85000Q
Secondaria di primo grado,Diurno,3,Amessi 2020/21,99.04761904761905,2,TNIC85000Q
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,3,TNIC85000Q
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,1,TNIC85000Q
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,2,TNIC85000Q
Secondaria di primo grado,Diurno,3,Amessi 2021/22,98.14814814814815,3,TNIC85000Q
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,1,TNIC85000Q
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,2,TNIC85000Q
Secondaria di primo grado,Diurno,3,Amessi 2019/20,99.07407407407408,3,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,92.5531914893617,1,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,93.45794392523365,2,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,94.18604651162791,3,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,100.0,4,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2020/21,100.0,5,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,94.68085106382979,1,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,93.18181818181817,2,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,98.96907216494846,3,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,96.25,4,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2021/22,98.46153846153847,5,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,1,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,2,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,98.55072463768117,3,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,100.0,4,TNIC85000Q
Secondaria di secondo grado,Diurno,5,Amessi 2019/20,98.75,5,TNIC85000Q
Primaria,Diurno,5,Amessi 2020/21,98.13664596273291,1,TNIC85800A
Primaria,Diurno,5,Amessi 2020/21,99.3975903614458,2,TNIC85800A
Primaria,Diurno,5,Amessi 2020/21,97.45222929936305,3,TNIC85800A
Primaria,Diurno,5,Amessi 2020/21,99.375,4,TNIC85800A
Primaria,Diurno,5,Amessi 2020/21,97.17514124293785,5,TNIC85800A
Primaria,Diurno,5,Amessi 2021/22,100.0,1,TNIC85800A
Primaria,Diurno,5,Amessi 2021/22,99.38650306748467,2,TNIC85800A
Primaria,Diurno,5,Amessi 2021/22,100.0,3,TNIC85800A
Primaria,Diurno,5,Amessi 2021/22,100.0,4,TNIC85800A
Primaria,Diurno,5,Amessi 2021/22,99.38271604938271,5,TNIC85800A
Primaria,Diurno,5,Amessi 2019/20,100.0,1,TNIC85800A
Primaria,Diurno,5,Amessi 2019/20,100.0,2,TNIC85800A
Primaria,Diurno,5,Amessi 2019/20,100.0,3,TNIC85800A
Primaria,Diurno,5,Amessi 2019/20,100.0,4,TNIC85800A
Primaria,Diurno,5,Amessi 2019/20,100.0,5,TNIC85800A
Secondaria di primo grado,Diurno,3,Amessi 2020/21,98.71794871794873,1,TNIC85800A
Secondaria di primo grado,Diurno,3,Amessi 2020/21,98.07692307692307,2,TNIC85800A
Secondaria di primo grado,Diurno,3,Amessi 2020/21,98.49624060150376,3,TNIC85800A
Secondaria di primo grado,Diurno,3,Amessi 2021/22,99.31972789115646,1,TNIC85800A
Secondaria di primo grado,Diurno,3,Amessi 2021/22,99.36708860759494,2,TNIC85800A
Secondaria di primo grado,Diurno,3,Amessi 2021/22,100.0,3,TNIC85800A
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,1,TNIC85800A
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,2,TNIC85800A
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,3,TNIC85800A
Primaria,Diurno,5,Amessi 2020/21,98.91304347826086,1,TNIC83400T
Primaria,Diurno,5,Amessi 2020/21,100.0,2,TNIC83400T
Primaria,Diurno,5,Amessi 2020/21,100.0,3,TNIC83400T
Primaria,Diurno,5,Amessi 2020/21,100.0,4,TNIC83400T
Primaria,Diurno,5,Amessi 2020/21,100.0,5,TNIC83400T
Primaria,Diurno,5,Amessi 2021/22,100.0,1,TNIC83400T
Primaria,Diurno,5,Amessi 2021/22,100.0,2,TNIC83400T
Primaria,Diurno,5,Amessi 2021/22,100.0,3,TNIC83400T
Primaria,Diurno,5,Amessi 2021/22,100.0,4,TNIC83400T
Primaria,Diurno,5,Amessi 2021/22,100.0,5,TNIC83400T
Primaria,Diurno,5,Amessi 2019/20,100.0,1,TNIC83400T
Primaria,Diurno,5,Amessi 2019/20,100.0,2,TNIC83400T
Primaria,Diurno,5,Amessi 2019/20,100.0,3,TNIC83400T
Primaria,Diurno,5,Amessi 2019/20,100.0,4,TNIC83400T
Primaria,Diurno,5,Amessi 2019/20,100.0,5,TNIC83400T
Secondaria di primo grado,Diurno,3,Amessi 2020/21,97.9381443298969,1,TNIC83400T
Secondaria di primo grado,Diurno,3,Amessi 2020/21,97.41379310344827,2,TNIC83400T
Secondaria di primo grado,Diurno,3,Amessi 2020/21,97.32142857142857,3,TNIC83400T
Secondaria di primo grado,Diurno,3,Amessi 2021/22,93.25842696629213,1,TNIC83400T
Secondaria di primo grado,Diurno,3,Amessi 2021/22,99.01960784313727,2,TNIC83400T
Secondaria di primo grado,Diurno,3,Amessi 2021/22,99.15254237288136,3,TNIC83400T
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,1,TNIC83400T
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,2,TNIC83400T
Secondaria di primo grado,Diurno,3,Amessi 2019/20,100.0,3,TNIC83400T
Primaria,Diurno,5,Amessi 2020/21,100.0,1,TNIC84400C
Primaria,Diurno,5,Amessi 2020/21,100.0,2,TNIC84400C
Primaria,Diurno,5,Amessi 2020/21,100.0,3,TNIC84400C
Primaria,Diurno,5,Amessi 2020/21,100.0,4,TNIC84400C
Primaria,Diurno,5,Amessi 2020/21,100.0,5,TNIC84400C
Primaria,Diurno,5,Amessi 2021/22,100.0,1,TNIC84400C
Primaria,Diurno,5,Amessi 2021/22,100.0,2,TNIC84400C
Primaria,Diurno,5,Amessi 2021/22,100.0,3,TNIC84400C
Primaria,Diurno,5,Amessi 2021/22,100.0,4,TNIC84400C
Primaria,Diurno,5,Amessi 2021/22,100.0,5,TNIC84400C
Primaria,Diurno,5,Amessi 2019/20,100.0,1,TNIC84400C
Primaria,Diurno,5,Amessi 2019/20,100.0,2,TNIC84400C
Primaria,Diurno,5,Amessi 2019/20,100.0,3,TNIC84400C
Primaria,Diurno,5,Amessi 2019/20,100.0,4,TNIC84400C
Primaria,Diurno,5,Amessi 2019/20,100.0,5,TNIC84400C
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,1,TNIC84400C
Secondaria di primo grado,Diurno,3,Amessi 2020/21,100.0,2,TNIC84400C
